time_ms,mean_auc,sem_auc,sub-104
410.8,0.5368055555555555,0.0,0.5368055555555555
411.0,0.5354166666666667,0.0,0.5354166666666667
411.2,0.5357638888888889,0.0,0.5357638888888889
411.4,0.5357638888888889,0.0,0.5357638888888889
411.6,0.5354166666666667,0.0,0.5354166666666667
411.8,0.5340277777777778,0.0,0.5340277777777778
412.0,0.5336805555555555,0.0,0.5336805555555555
412.2,0.5319444444444444,0.0,0.5319444444444444
412.4,0.5291666666666667,0.0,0.5291666666666667
412.6,0.5256944444444446,0.0,0.5256944444444446
412.8,0.521875,0.0,0.521875
413.0,0.5190972222222222,0.0,0.5190972222222222
413.2,0.5163194444444444,0.0,0.5163194444444444
413.4,0.5135416666666666,0.0,0.5135416666666666
413.6,0.5100694444444445,0.0,0.5100694444444445
413.8,0.5076388888888889,0.0,0.5076388888888889
414.0,0.5045138888888889,0.0,0.5045138888888889
414.2,0.501736111111111,0.0,0.501736111111111
414.4,0.49722222222222223,0.0,0.49722222222222223
414.6,0.49375,0.0,0.49375
414.8,0.48715277777777777,0.0,0.48715277777777777
415.0,0.4847222222222222,0.0,0.4847222222222222
415.2,0.4805555555555555,0.0,0.4805555555555555
415.4,0.47986111111111107,0.0,0.47986111111111107
415.6,0.475,0.0,0.475
415.8,0.4725694444444445,0.0,0.4725694444444445
416.0,0.46805555555555556,0.0,0.46805555555555556
416.2,0.4649305555555555,0.0,0.4649305555555555
416.4,0.4604166666666666,0.0,0.4604166666666666
416.6,0.4600694444444445,0.0,0.4600694444444445
416.8,0.4541666666666667,0.0,0.4541666666666667
417.0,0.45069444444444445,0.0,0.45069444444444445
417.2,0.45,0.0,0.45
417.4,0.44548611111111114,0.0,0.44548611111111114
417.6,0.4444444444444445,0.0,0.4444444444444445
417.8,0.4409722222222222,0.0,0.4409722222222222
418.0,0.4385416666666666,0.0,0.4385416666666666
418.2,0.4375,0.0,0.4375
418.4,0.43680555555555556,0.0,0.43680555555555556
